episode,total_reward
1311,3.8999999999999986
1312,18.10000000000001
1313,4.299999999999997
1314,4.4999999999999964
1315,8.399999999999986
1316,6.199999999999994
1317,15.299999999999969
1318,20.50000000000003
1319,3.8999999999999986
1320,4.4999999999999964
1321,9.099999999999984
1322,6.199999999999994
1323,8.399999999999986
1324,22.70000000000006
1325,13.499999999999972
1326,9.199999999999983
1327,5.999999999999995
1328,18.600000000000016
1329,10.89999999999998
1330,18.20000000000001
1331,8.399999999999986
1332,11.29999999999998
1333,13.99999999999997
1334,10.799999999999981
1335,8.499999999999986
1336,8.399999999999986
1337,8.399999999999986
1338,10.99999999999998
1339,9.099999999999984
1340,3.8999999999999986
1341,22.300000000000054
1342,6.699999999999992
1343,19.80000000000002
1344,55.30000000000042
1345,22.300000000000054
1346,8.399999999999986
1347,9.399999999999983
1348,13.099999999999973
1349,17.900000000000006
1350,24.40000000000007
1351,4.899999999999995
1352,20.300000000000026
1353,8.399999999999986
1354,9.399999999999983
1355,4.4999999999999964
1356,13.099999999999973
1357,8.999999999999984
1358,5.999999999999995
1359,19.90000000000002
1360,3.8999999999999986
1361,18.500000000000014
1362,8.399999999999986
1363,18.600000000000016
1364,10.89999999999998
1365,12.999999999999973
1366,6.199999999999994
1367,5.999999999999995
1368,6.199999999999994
1369,12.999999999999973
1370,3.8999999999999986
1371,8.399999999999986
1372,8.499999999999986
1373,13.399999999999972
1374,4.999999999999995
1375,13.099999999999973
1376,8.399999999999986
1377,15.699999999999974
1378,3.8999999999999986
1379,31.70000000000016
1380,8.399999999999986
1381,8.799999999999985
1382,3.8999999999999986
1383,3.8999999999999986
1384,9.399999999999983
1385,3.8999999999999986
1386,20.00000000000002
1387,3.8999999999999986
1388,29.100000000000122
1389,4.399999999999997
1390,13.099999999999973
1391,17.6
1392,8.399999999999986
1393,9.299999999999983
1394,3.8999999999999986
1395,27.000000000000107
1396,19.700000000000017
1397,4.099999999999998
1398,4.399999999999997
1399,8.399999999999986
1400,8.499999999999986
1401,31.500000000000156
1402,8.999999999999984
1403,4.999999999999995
1404,4.4999999999999964
1405,4.4999999999999964
1406,10.89999999999998
1407,22.60000000000006
1408,6.099999999999994
1409,10.699999999999982
1410,20.300000000000026
1411,6.399999999999993
1412,18.400000000000013
1413,13.099999999999973
1414,13.099999999999973
1415,4.599999999999996
1416,18.500000000000014
1417,20.200000000000024
1418,6.299999999999994
1419,6.099999999999994
1420,8.899999999999984
1421,3.9999999999999982
1422,4.599999999999996
1423,3.8999999999999986
1424,19.700000000000017
1425,28.90000000000012
1426,11.09999999999998
1427,22.70000000000006
1428,4.999999999999995
1429,8.399999999999986
1430,17.6
1431,36.700000000000216
1432,4.399999999999997
1433,3.8999999999999986
1434,4.699999999999996
1435,9.099999999999984
1436,15.799999999999976
1437,20.00000000000002
1438,13.199999999999973
1439,8.399999999999986
1440,10.599999999999982
1441,26.800000000000104
1442,27.700000000000117
1443,13.099999999999973
1444,5.999999999999995
1445,6.399999999999993
1446,9.299999999999983
1447,36.000000000000206
1448,22.500000000000057
1449,8.399999999999986
1450,10.599999999999982
1451,18.400000000000013
1452,14.09999999999997
1453,8.999999999999984
1454,13.099999999999973
1455,6.399999999999993
1456,6.399999999999993
1457,6.699999999999992
1458,3.8999999999999986
1459,9.099999999999984
1460,4.699999999999996
1461,8.499999999999986
1462,22.70000000000006
1463,3.8999999999999986
1464,17.6
1465,19.90000000000002
1466,15.999999999999979
1467,8.499999999999986
1468,3.8999999999999986
1469,4.799999999999995
1470,17.6
1471,3.8999999999999986
1472,3.8999999999999986
1473,6.399999999999993
1474,13.099999999999973
1475,8.799999999999985
1476,4.699999999999996
1477,3.8999999999999986
1478,10.599999999999982
1479,3.8999999999999986
1480,13.099999999999973
1481,13.099999999999973
1482,8.399999999999986
1483,17.5
1484,4.999999999999995
1485,3.8999999999999986
1486,19.90000000000002
1487,15.199999999999967
1488,28.90000000000012
1489,17.6
1490,18.700000000000017
1491,3.8999999999999986
1492,13.79999999999997
1493,6.5999999999999925
1494,15.199999999999967
1495,10.599999999999982
1496,6.399999999999993
1497,19.80000000000002
1498,6.099999999999994
1499,8.399999999999986
1500,4.799999999999995
1501,3.8999999999999986
1502,17.5
1503,4.899999999999995
1504,3.8999999999999986
1505,4.899999999999995
1506,26.800000000000104
1507,9.199999999999983
1508,19.90000000000002
1509,13.499999999999972
1510,4.699999999999996
1511,66.10000000000038
1512,6.399999999999993
1513,61.20000000000048
1514,36.000000000000206
1515,3.8999999999999986
1516,8.399999999999986
1517,25.000000000000078
1518,25.000000000000078
1519,34.10000000000018
1520,13.599999999999971
1521,3.8999999999999986
1522,8.399999999999986
1523,8.399999999999986
1524,3.8999999999999986
1525,8.499999999999986
1526,22.200000000000053
1527,8.399999999999986
1528,3.8999999999999986
1529,13.99999999999997
1530,3.8999999999999986
1531,13.89999999999997
1532,23.100000000000065
1533,3.8999999999999986
1534,9.099999999999984
1535,8.799999999999985
1536,36.40000000000021
1537,13.099999999999973
1538,40.70000000000026
1539,34.30000000000018
1540,6.199999999999994
1541,3.9999999999999982
1542,8.399999999999986
1543,15.39999999999997
1544,5.999999999999995
1545,13.099999999999973
1546,43.00000000000028
1547,26.900000000000105
1548,25.000000000000078
1549,22.60000000000006
1550,13.399999999999972
1551,3.8999999999999986
1552,3.8999999999999986
1553,31.500000000000156
1554,8.399999999999986
1555,3.8999999999999986
1556,34.40000000000018
1557,3.8999999999999986
1558,32.60000000000017
1559,17.700000000000003
1560,25.10000000000008
1561,4.399999999999997
1562,3.8999999999999986
1563,13.099999999999973
1564,10.799999999999981
1565,79.89999999999976
1566,9.399999999999983
1567,4.4999999999999964
1568,8.399999999999986
1569,4.299999999999997
1570,33.900000000000176
1571,22.300000000000054
1572,8.399999999999986
1573,8.399999999999986
1574,27.90000000000012
1575,13.399999999999972
1576,13.099999999999973
1577,3.8999999999999986
1578,11.29999999999998
1579,28.90000000000012
1580,29.500000000000128
1581,4.399999999999997
1582,10.89999999999998
1583,11.19999999999998
1584,8.399999999999986
1585,6.299999999999994
1586,9.199999999999983
1587,8.799999999999985
1588,3.8999999999999986
1589,17.700000000000003
1590,15.599999999999973
1591,26.800000000000104
1592,3.8999999999999986
1593,3.8999999999999986
1594,8.399999999999986
1595,8.399999999999986
1596,6.5999999999999925
1597,4.399999999999997
1598,13.099999999999973
1599,15.39999999999997
1600,6.5999999999999925
1601,23.40000000000007
1602,36.000000000000206
1603,13.099999999999973
1604,10.799999999999981
1605,13.89999999999997
1606,12.999999999999973
1607,10.799999999999981
1608,4.699999999999996
1609,6.699999999999992
1610,12.999999999999973
1611,6.199999999999994
1612,6.399999999999993
1613,8.399999999999986
1614,17.6
1615,8.399999999999986
1616,8.399999999999986
1617,8.399999999999986
1618,4.999999999999995
1619,5.999999999999995
1620,22.70000000000006
1621,22.300000000000054
1622,13.499999999999972
1623,9.499999999999982
1624,3.8999999999999986
1625,4.399999999999997
1626,10.499999999999982
1627,3.8999999999999986
1628,18.600000000000016
1629,10.699999999999982
1630,8.599999999999985
1631,8.399999999999986
1632,3.8999999999999986
1633,15.499999999999972
1634,3.8999999999999986
1635,8.399999999999986
1636,3.8999999999999986
1637,22.900000000000063
1638,14.09999999999997
1639,10.799999999999981
1640,27.700000000000117
1641,3.8999999999999986
1642,17.6
1643,3.8999999999999986
1644,13.89999999999997
1645,3.8999999999999986
1646,15.799999999999976
1647,22.60000000000006
1648,13.299999999999972
1649,3.8999999999999986
1650,17.5
1651,8.799999999999985
1652,3.8999999999999986
1653,4.999999999999995
1654,26.800000000000104
1655,4.399999999999997
1656,31.900000000000162
1657,13.099999999999973
1658,15.599999999999973
1659,19.80000000000002
1660,6.499999999999993
1661,10.599999999999982
1662,12.999999999999973
1663,22.200000000000053
1664,8.399999999999986
1665,8.399999999999986
1666,3.8999999999999986
1667,24.600000000000072
1668,3.8999999999999986
1669,3.8999999999999986
1670,22.300000000000054
1671,10.599999999999982
1672,38.50000000000023
1673,8.399999999999986
1674,18.400000000000013
1675,8.799999999999985
1676,3.8999999999999986
1677,13.099999999999973
1678,4.799999999999995
1679,6.199999999999994
1680,13.69999999999997
1681,52.00000000000038
1682,13.599999999999971
1683,20.200000000000024
1684,15.499999999999972
1685,5.999999999999995
1686,59.00000000000046
1687,3.8999999999999986
1688,40.70000000000026
1689,18.400000000000013
1690,13.099999999999973
1691,23.100000000000065
1692,3.8999999999999986
1693,10.799999999999981
1694,3.8999999999999986
1695,13.499999999999972
1696,40.70000000000026
1697,3.8999999999999986
1698,23.40000000000007
1699,17.6
1700,9.399999999999983
1701,49.90000000000036
1702,13.099999999999973
1703,4.4999999999999964
1704,4.899999999999995
1705,11.29999999999998
1706,14.09999999999997
1707,8.499999999999986
1708,17.6
1709,25.000000000000078
1710,45.10000000000031
1711,3.8999999999999986
1712,13.399999999999972
1713,15.39999999999997
1714,4.699999999999996
1715,27.90000000000012
1716,26.800000000000104
1717,13.099999999999973
1718,18.30000000000001
1719,4.699999999999996
1720,8.399999999999986
1721,26.800000000000104
1722,13.099999999999973
1723,54.40000000000041
1724,32.40000000000017
1725,3.8999999999999986
1726,3.8999999999999986
1727,13.89999999999997
1728,18.500000000000014
1729,6.699999999999992
1730,8.399999999999986
1731,6.199999999999994
1732,15.39999999999997
1733,13.299999999999972
1734,3.9999999999999982
1735,9.399999999999983
1736,23.300000000000068
1737,4.899999999999995
1738,9.499999999999982
1739,15.199999999999967
1740,8.599999999999985
1741,22.300000000000054
1742,73.50000000000001
1743,45.90000000000032
1744,9.399999999999983
1745,23.200000000000067
1746,22.300000000000054
1747,4.099999999999998
1748,17.5
1749,14.09999999999997
1750,27.20000000000011
1751,8.699999999999985
1752,15.39999999999997
1753,23.100000000000065
1754,3.8999999999999986
1755,3.8999999999999986
1756,15.699999999999974
1757,3.8999999999999986
1758,13.79999999999997
1759,4.099999999999998
1760,4.4999999999999964
1761,18.10000000000001
1762,29.100000000000122
1763,50.40000000000037
1764,3.8999999999999986
1765,4.699999999999996
1766,6.299999999999994
1767,8.399999999999986
1768,6.399999999999993
1769,23.100000000000065
1770,50.50000000000037
1771,22.300000000000054
1772,59.60000000000047
1773,8.699999999999985
1774,22.80000000000006
1775,60.10000000000048
1776,22.400000000000055
1777,40.70000000000026
1778,36.000000000000206
1779,9.499999999999982
1780,50.100000000000364
1781,32.30000000000017
1782,15.39999999999997
1783,11.19999999999998
1784,3.8999999999999986
1785,8.399999999999986
1786,23.300000000000068
1787,3.8999999999999986
1788,23.200000000000067
1789,26.800000000000104
1790,4.1999999999999975
1791,72.80000000000005
1792,24.700000000000074
1793,45.20000000000031
1794,4.799999999999995
1795,15.299999999999969
1796,9.499999999999982
1797,6.299999999999994
1798,13.099999999999973
1799,10.599999999999982
1800,13.099999999999973
1801,3.8999999999999986
1802,17.6
1803,9.299999999999983
1804,13.69999999999997
1805,9.399999999999983
1806,15.599999999999973
1807,45.20000000000031
1808,24.50000000000007
1809,27.100000000000108
1810,77.59999999999984
1811,55.500000000000426
1812,8.399999999999986
1813,59.200000000000465
1814,36.40000000000021
1815,8.399999999999986
1816,8.399999999999986
1817,4.999999999999995
1818,34.00000000000018
1819,3.9999999999999982
1820,13.099999999999973
1821,8.399999999999986
1822,8.699999999999985
1823,8.399999999999986
1824,3.8999999999999986
1825,20.300000000000026
1826,4.699999999999996
1827,32.30000000000017
1828,38.60000000000023
1829,3.8999999999999986
1830,20.300000000000026
1831,3.8999999999999986
1832,22.300000000000054
1833,126.39999999999769
1834,3.8999999999999986
1835,36.80000000000022
1836,86.59999999999944
1837,55.00000000000042
1838,8.399999999999986
1839,61.30000000000048
1840,3.8999999999999986
1841,38.10000000000022
1842,10.799999999999981
1843,13.099999999999973
1844,3.8999999999999986
1845,5.999999999999995
1846,10.499999999999982
1847,33.900000000000176
1848,12.999999999999973
1849,3.8999999999999986
1850,5.999999999999995
1851,15.999999999999979
1852,10.499999999999982
1853,3.8999999999999986
1854,9.399999999999983
1855,86.59999999999944
1856,43.00000000000028
1857,41.800000000000274
1858,17.6
1859,106.09999999999856
1860,137.0999999999972
1861,3.8999999999999986
1862,282.39999999999685
1863,20.200000000000024
1864,84.19999999999958
1865,3.8999999999999986
1866,63.50000000000047
1867,26.700000000000102
1868,17.6
1869,8.399999999999986
1870,79.69999999999978
1871,24.800000000000075
1872,155.59999999999638
1873,26.800000000000104
1874,19.80000000000002
1875,70.80000000000017
1876,31.500000000000156
1877,24.40000000000007
1878,22.80000000000006
1879,96.79999999999897
1880,43.30000000000028
1881,118.69999999999801
1882,50.70000000000037
1883,153.3999999999965
1884,8.399999999999986
1885,84.39999999999957
1886,52.80000000000039
1887,173.99999999999557
1888,3.8999999999999986
1889,66.50000000000036
1890,70.80000000000017
1891,8.999999999999984
1892,13.69999999999997
1893,11.29999999999998
1894,109.59999999999842
1895,114.19999999999821
1896,55.10000000000042
1897,50.00000000000036
1898,82.19999999999963
1899,91.19999999999924
1900,236.6999999999928
1901,4.4999999999999964
1902,94.09999999999913
1903,110.29999999999838
